review_text,rating,date,language,sentiment,confidence,sentiment_clean,predicted_category,category_confidence,category,confidence_band,review_length,label_source,label,label_method
they don't pay their drivers well.,1,2026-05-18 12:18:08,English,Negative,0.9996,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.3455722630023956,App Bugs,low,34,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"My trip fare was Rs.767.00 , but the driver charged Rs.1000.00 in cash. Please check this trip and assist with the overcharge. ( AAV0195 tuk -Dinesh )",1,2026-05-18 10:47:40,English,Negative,0.9569,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.3605696260929107,Driver Behavior & Safety,low,150,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
This. Pick me service is useless. Not impressed with the services of the call center.,1,2026-05-17 20:43:21,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.7032696008682251,Support & Refunds,high,85,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
the actual fare at the end of the ride Is more than the starting fare. trash app ngl,1,2026-05-16 09:40:19,English,Negative,0.9747,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.3483754992485046,App Bugs,low,84,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
"A thief who stole my groceries worth Rs. 18,000/- and vanished while I got down at my second stop to purchase some stuff. This is posted to as an eye opener for all who are going to get in to this tuk. Beware and be cautious",1,2026-05-15 19:41:35,English,Negative,0.9992,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7287594079971313,Driver Behavior & Safety,high,224,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"bad service experienced in meal delivery service. 90 mins, Pickme can't find a delivery rider to deliver foods.. worst experience",1,2026-05-15 13:44:31,English,Negative,0.9998,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.8499528169631958,Delivery Issues,high,129,zero-shot-bart-large-mnli,Delivery Issues,auto_high_confidence
lankawe godak pickme karayo wahina dawasakata tip illala marena hadanawa ekek wath enne na,1,2026-05-14 23:55:51,English,Negative,0.9851,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.702857255935669,Driver Behavior & Safety,high,90,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
worst app ever and their hotline also unable to work properly,1,2026-05-14 11:06:26,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.7859768271446228,Support & Refunds,high,61,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
very bad service drivers asking to cancel the app drive driectly to hireand asked more money. vehicles not clean allthe time when i use this. do the needful make a proper service,1,2026-05-14 10:25:54,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.9197423458099364,Driver Behavior & Safety,high,178,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Very disappointing experience with PickMe. The app fare for my delivery was Rs. 3,163, but after we unloaded the goods, the driver demanded Rs. 5,000, saying he would not get a return hire. I had no smaller notes at the time and no choice but to pay. What was even more disappointing was PickMe refusing to refund the excess amount after multiple complaints. It felt very unfair that a loyal customer was left unprotected while a driver was allowed to take advantage of the situation. Extremely unpro",1,2026-05-13 19:16:50,English,Negative,0.9997,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.6001405119895935,Support & Refunds,medium,500,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
this is so bad we ordered some food and they said they can bring it within 30 minutes but we waited for 120 minutes but still didn't get it and there is no way to contact help center. so bad app.,1,2026-05-09 23:33:37,English,Negative,0.9997,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.4912364482879638,Delivery Issues,medium,195,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
bad app they take more oders and dealer Always late,1,2026-05-09 20:44:06,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5709190368652344,Driver Behavior & Safety,medium,51,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
"Worst app ever.. Rides are good but when it comes to foods it will take at least 2hrs to deliver within 5kms.. To assign a delivery partner, they are taking just 30-40 minutes..",1,2026-05-09 20:30:09,English,Negative,0.9981,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.7252967357635498,Delivery Issues,high,177,zero-shot-bart-large-mnli,Delivery Issues,auto_high_confidence
double booking by App mistake. I was charged Rs30 cancellation fee.,1,2026-05-09 17:34:45,English,Negative,0.9988,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.2665907442569732,Driver Behavior & Safety,low,67,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
worst app. accepting orders when riders arent available. both restaurant and me had to wait and I had to be hungry for an hour and also then the restaurant had to cancel,1,2026-05-09 16:47:44,English,Negative,0.9998,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.5282831788063049,Delivery Issues,medium,169,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
"My account was reset multiple times now. This is unacceptable. All of my personal information, ride information, addresses? ALL GONE. Horrible app.",1,2026-05-09 07:05:56,English,Negative,0.9998,NEGATIVE,"privacy, security, data, account safety",0.9135506749153136,Privacy & Security,high,147,zero-shot-bart-large-mnli,Privacy & Security,auto_high_confidence
Can't Install this App. It always try to get into driver app. So inconvinient and irritating. This happens from time to time.,5,2026-05-09 06:36:28,English,Negative,0.9997,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.36440509557724,App Bugs,low,125,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"“Very disappointed with his service. He intentionally takes wrong routes to increase the hire cost, and his attitude is unprofessional.”",1,2026-05-08 19:55:29,English,Negative,0.9996,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8910384774208069,Driver Behavior & Safety,high,136,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Hi PickMe Support, My completed trip is not showing in the app, so I’m unable to submit a complaint. I booked a tuk from Wellawatte 36th Lane to Wellawatte Zuzi. The payment was already made by card in the app, but by mistake I also paid cash to the driver. The driver did not return the money and is not answering my calls. Please check my trip history and help me get a refund for the extra cash payment. Thank you.",1,2026-05-08 11:08:10,English,Negative,0.9993,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.5933100581169128,Support & Refunds,medium,417,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
re editing my 2 star review to make it 1 star. the pick me food additional charges are so obviously fake and just painful cash grabs. Uber is starting to be much more appealing,1,2026-05-06 15:58:08,English,Negative,0.991,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.3397878110408783,Delivery Issues,low,176,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
"when booking shows one amount, when price finish amount increased with surcharges ,",1,2026-05-02 14:12:07,English,Negative,0.7712,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.3737933337688446,Pricing & Bidding,low,83,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
can't order beverages n food and groceries from the same place from this app. Habe to place several orders to do so. Once they charged the order amount from my credit card but once order cancelled from the restaurant they didn't return the money. I didn't get the order or money. I made a complain and they said they have returned the money but bank denied it. try to contact via hotline several times but never able to get in touch. Better to use cash om delivery if you use pick me.,2,2026-05-02 12:25:54,English,Negative,0.9989,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.566128671169281,Support & Refunds,medium,484,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
"Rating: 0 if I could ""PickMe has stopped being a delivery app and has become a digital pickpocket. How do you justify charging LKR 265 in fees for a LKR 380 order? That is a 70% markup for a 2-minute drive. Small order fee, convenience fee, fuel fee, bag fee—what’s next? A 'wear and tear on the rider's tires' fee? You’re triple-dipping on every order. I’m not paying for a meal; I’m paying for your board members' bonuses. Uninstalling and going to Uber Eats. Absolute joke.""",1,2026-05-01 09:05:51,English,Negative,0.9992,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.3989145159721374,Pricing & Bidding,low,477,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
"They are charging for cancelling trips before it start, even with valid reason.",1,2026-05-01 01:42:09,English,Negative,0.9928,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.4159727990627289,Driver Behavior & Safety,low,79,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
Worst app ever provided by a service provider.Customer care is very bad,1,2026-04-30 22:51:20,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.5135582089424133,Support & Refunds,medium,71,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
Please check on this. some drivers are taking the trip and never show up. at least won't answer the phone. if there is a way to add screenshot its better for review option. then you'll can be updated on the drivers who does like this.,1,2026-04-30 08:06:35,English,Negative,0.9921,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8202120065689087,Driver Behavior & Safety,high,234,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Pick me rides most of the time good. But pickme food delivery is poor service. Today I ordered for my dinner like 8'o clock. It took a long time like more than 1 and 1/2 hour to get my order from merchant. I called the merchant also. They informed us there is no delivery partners at that moment due to rain. But there is no rain in Colombo today. Just thunderstorm only.,2,2026-04-26 22:34:56,English,Negative,0.9976,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.6338728070259094,Delivery Issues,medium,371,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
update ekk diyan pissu kelinw,5,2026-04-25 09:51:42,English,Negative,0.9799,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.3361254632472992,Driver Behavior & Safety,low,29,zero-shot-bart-large-mnli,App Bugs,keyword_rule
